Species,Species_ID,Edible,Measure_Type,Length,Weight
Zebra (M&F),357.0,True,Fork length,204.0,253.8
Zebra (M&F),357.0,True,Fork length,205.0,257.6
Zebra (M&F),357.0,True,Fork length,206.0,261.5
Zebra (M&F),357.0,True,Fork length,207.0,265.5
Zebra (M&F),357.0,True,Fork length,208.0,269.4
Zebra (M&F),357.0,True,Fork length,209.0,273.4
Zebra (M&F),357.0,True,Fork length,210.0,277.5
Zebra (M&F),357.0,True,Fork length,211.0,281.6
Zebra (M&F),357.0,True,Fork length,212.0,285.7
Zebra (M&F),357.0,True,Fork length,213.0,289.9
Zebra (M&F),357.0,True,Fork length,214.0,294.1
Zebra (M&F),357.0,True,Fork length,215.0,298.4
Zebra (M&F),357.0,True,Fork length,216.0,302.7
Zebra (M&F),357.0,True,Fork length,217.0,307.0
Zebra (M&F),357.0,True,Fork length,218.0,311.4
Zebra (M&F),357.0,True,Fork length,219.0,315.8
Zebra (M&F),357.0,True,Fork length,220.0,320.3
Zebra (M&F),357.0,True,Fork length,221.0,324.8
Zebra (M&F),357.0,True,Fork length,222.0,329.3
Zebra (M&F),357.0,True,Fork length,223.0,333.9
Zebra (M&F),357.0,True,Fork length,224.0,338.6
Zebra (M&F),357.0,True,Fork length,225.0,343.2
Zebra (M&F),357.0,True,Fork length,226.0,348.0
Zebra (M&F),357.0,True,Fork length,227.0,352.7
Zebra (M&F),357.0,True,Fork length,228.0,357.5
Zebra (M&F),357.0,True,Fork length,229.0,362.4
Zebra (M&F),357.0,True,Fork length,230.0,367.3
Zebra (M&F),357.0,True,Fork length,231.0,372.2
Zebra (M&F),357.0,True,Fork length,232.0,377.2
Zebra (M&F),357.0,True,Fork length,233.0,382.3
Zebra (M&F),357.0,True,Fork length,234.0,387.3
Zebra (M&F),357.0,True,Fork length,235.0,392.5
Zebra (M&F),357.0,True,Fork length,236.0,397.6
Zebra (M&F),357.0,True,Fork length,237.0,402.9
Zebra (M&F),357.0,True,Fork length,238.0,408.1
Zebra (M&F),357.0,True,Fork length,239.0,413.4
Zebra (M&F),357.0,True,Fork length,240.0,418.8
Zebra (M&F),357.0,True,Fork length,241.0,424.2
Zebra (M&F),357.0,True,Fork length,242.0,429.6
Zebra (M&F),357.0,True,Fork length,243.0,435.1
Zebra (M&F),357.0,True,Fork length,244.0,440.7
Zebra (M&F),357.0,True,Fork length,245.0,446.3
Zebra (M&F),357.0,True,Fork length,246.0,451.9
Zebra (M&F),357.0,True,Fork length,247.0,457.6
Zebra (M&F),357.0,True,Fork length,248.0,463.3
Zebra (M&F),357.0,True,Fork length,249.0,469.1
Zebra (M&F),357.0,True,Fork length,250.0,474.9
Zebra (M&F),357.0,True,Fork length,251.0,480.8
Zebra (M&F),357.0,True,Fork length,252.0,486.7
Zebra (M&F),357.0,True,Fork length,253.0,492.7
Zebra (M&F),357.0,True,Fork length,254.0,498.7
Zebra (M&F),357.0,True,Fork length,255.0,504.8
Zebra (M&F),357.0,True,Fork length,256.0,510.9
Zebra (M&F),357.0,True,Fork length,257.0,517.1
Zebra (M&F),357.0,True,Fork length,258.0,523.4
Zebra (M&F),357.0,True,Fork length,259.0,529.6
Zebra (M&F),357.0,True,Fork length,260.0,536.0
Zebra (M&F),357.0,True,Fork length,261.0,542.3
Zebra (M&F),357.0,True,Fork length,262.0,548.8
Zebra (M&F),357.0,True,Fork length,263.0,555.2
Zebra (M&F),357.0,True,Fork length,264.0,561.8
Zebra (M&F),357.0,True,Fork length,265.0,568.4
Zebra (M&F),357.0,True,Fork length,266.0,575.0
Zebra (M&F),357.0,True,Fork length,267.0,581.7
Zebra (M&F),357.0,True,Fork length,268.0,588.4
Zebra (M&F),357.0,True,Fork length,269.0,595.2
Zebra (M&F),357.0,True,Fork length,270.0,602.1
Zebra (M&F),357.0,True,Fork length,271.0,609.0
Zebra (M&F),357.0,True,Fork length,272.0,615.9
Zebra (M&F),357.0,True,Fork length,273.0,622.9
Zebra (M&F),357.0,True,Fork length,274.0,630.0
Zebra (M&F),357.0,True,Fork length,275.0,637.1
Zebra (M&F),357.0,True,Fork length,276.0,644.3
Zebra (M&F),357.0,True,Fork length,277.0,651.5
Zebra (M&F),357.0,True,Fork length,278.0,658.8
Zebra (M&F),357.0,True,Fork length,279.0,666.1
Zebra (M&F),357.0,True,Fork length,280.0,673.5
Zebra (M&F),357.0,True,Fork length,281.0,680.9
Zebra (M&F),357.0,True,Fork length,282.0,688.4
Zebra (M&F),357.0,True,Fork length,283.0,696.0
Zebra (M&F),357.0,True,Fork length,284.0,703.6
Zebra (M&F),357.0,True,Fork length,285.0,711.2
Zebra (M&F),357.0,True,Fork length,286.0,719.0
Zebra (M&F),357.0,True,Fork length,287.0,726.7
Zebra (M&F),357.0,True,Fork length,288.0,734.6
Zebra (M&F),357.0,True,Fork length,289.0,742.5
Zebra (M&F),357.0,True,Fork length,290.0,750.4
Zebra (M&F),357.0,True,Fork length,291.0,758.4
Zebra (M&F),357.0,True,Fork length,292.0,766.5
Zebra (M&F),357.0,True,Fork length,293.0,774.6
Zebra (M&F),357.0,True,Fork length,294.0,782.8
Zebra (M&F),357.0,True,Fork length,295.0,791.0
Zebra (M&F),357.0,True,Fork length,296.0,799.3
Zebra (M&F),357.0,True,Fork length,297.0,807.7
Zebra (M&F),357.0,True,Fork length,298.0,816.1
Zebra (M&F),357.0,True,Fork length,299.0,824.5
Zebra (M&F),357.0,True,Fork length,300.0,833.1
Yellowtail rockod (M&F),595.0,True,Fork length,25.0,0.2
Yellowtail rockod (M&F),595.0,True,Fork length,26.0,0.3
Yellowtail rockod (M&F),595.0,True,Fork length,27.0,0.3
Yellowtail rockod (M&F),595.0,True,Fork length,28.0,0.3
Yellowtail rockod (M&F),595.0,True,Fork length,29.0,0.4
Yellowtail rockod (M&F),595.0,True,Fork length,30.0,0.4
Yellowtail rockod (M&F),595.0,True,Fork length,31.0,0.5
Yellowtail rockod (M&F),595.0,True,Fork length,32.0,0.5
Yellowtail rockod (M&F),595.0,True,Fork length,33.0,0.6
Yellowtail rockod (M&F),595.0,True,Fork length,34.0,0.6
Yellowtail rockod (M&F),595.0,True,Fork length,35.0,0.7
Yellowtail rockod (M&F),595.0,True,Fork length,36.0,0.7
Yellowtail rockod (M&F),595.0,True,Fork length,37.0,0.8
Yellowtail rockod (M&F),595.0,True,Fork length,38.0,0.9
Yellowtail rockod (M&F),595.0,True,Fork length,39.0,0.9
Yellowtail rockod (M&F),595.0,True,Fork length,40.0,1.0
Yellowtail rockod (M&F),595.0,True,Fork length,41.0,1.1
Yellowtail rockod (M&F),595.0,True,Fork length,42.0,1.2
Yellowtail rockod (M&F),595.0,True,Fork length,43.0,1.2
Yellowtail rockod (M&F),595.0,True,Fork length,44.0,1.3
Yellowtail rockod (M&F),595.0,True,Fork length,45.0,1.4
Yellowtail rockod (M&F),595.0,True,Fork length,46.0,1.5
Yellowtail rockod (M&F),595.0,True,Fork length,47.0,1.6
Yellowtail rockod (M&F),595.0,True,Fork length,48.0,1.7
Yellowtail rockod (M&F),595.0,True,Fork length,49.0,1.8
Yellowtail rockod (M&F),595.0,True,Fork length,50.0,1.9
Yellowtail rockod (M&F),595.0,True,Fork length,51.0,2.1
Yellowtail rockod (M&F),595.0,True,Fork length,52.0,2.2
Yellowtail rockod (M&F),595.0,True,Fork length,53.0,2.3
Yellowtail rockod (M&F),595.0,True,Fork length,54.0,2.5
Yellowtail rockod (M&F),595.0,True,Fork length,55.0,2.6
Yellowtail rockod (M&F),595.0,True,Fork length,56.0,2.7
Yellowtail rockod (M&F),595.0,True,Fork length,57.0,2.9
Yellowtail rockod (M&F),595.0,True,Fork length,58.0,3.0
Yellowtail rockod (M&F),595.0,True,Fork length,59.0,3.2
Yellowtail rockod (M&F),595.0,True,Fork length,60.0,3.4
Yellowtail rockod (M&F),595.0,True,Fork length,61.0,3.5
Yellowtail rockod (M&F),595.0,True,Fork length,62.0,3.7
Yellowtail rockod (M&F),595.0,True,Fork length,63.0,3.9
Yellowtail rockod (M&F),595.0,True,Fork length,64.0,4.1
Yellowtail rockod (M&F),595.0,True,Fork length,65.0,4.3
Yellowtail rockod (M&F),595.0,True,Fork length,66.0,4.5
Yellowtail rockod (M&F),595.0,True,Fork length,67.0,4.7
Yellowtail rockod (M&F),595.0,True,Fork length,68.0,4.9
Yellowtail rockod (M&F),595.0,True,Fork length,69.0,5.1
Yellowtail rockod (M&F),595.0,True,Fork length,70.0,5.3
Yellowtail rockod (M&F),595.0,True,Fork length,71.0,5.6
Yellowtail rockod (M&F),595.0,True,Fork length,72.0,5.8
Yellowtail rockod (M&F),595.0,True,Fork length,73.0,6.1
Yellowtail rockod (M&F),595.0,True,Fork length,74.0,6.3
Yellowtail rockod (M&F),595.0,True,Fork length,75.0,6.6
Yellowtail rockod (M&F),595.0,True,Fork length,76.0,6.8
Yellowtail rockod (M&F),595.0,True,Fork length,77.0,7.1
Yellowtail rockod (M&F),595.0,True,Fork length,78.0,7.4
Yellowtail rockod (M&F),595.0,True,Fork length,79.0,7.7
Yellowtail rockod (M&F),595.0,True,Fork length,80.0,8.0
Yellowtail rockod (M&F),595.0,True,Fork length,81.0,8.3
Yellowtail rockod (M&F),595.0,True,Fork length,82.0,8.6
Yellowtail rockod (M&F),595.0,True,Fork length,83.0,8.9
Yellowtail rockod (M&F),595.0,True,Fork length,84.0,9.2
Yellowtail rockod (M&F),595.0,True,Fork length,85.0,9.6
Yellowtail rockod (M&F),595.0,True,Fork length,86.0,9.9
Yellowtail rockod (M&F),595.0,True,Fork length,87.0,10.3
Yellowtail rockod (M&F),595.0,True,Fork length,88.0,10.6
Yellowtail rockod (M&F),595.0,True,Fork length,89.0,11.0
Yellowtail rockod (M&F),595.0,True,Fork length,90.0,11.4
Yellowtail rockod (M&F),595.0,True,Fork length,91.0,11.8
Yellowtail rockod (M&F),595.0,True,Fork length,92.0,12.1
Yellowtail rockod (M&F),595.0,True,Fork length,93.0,12.5
Yellowtail rockod (M&F),595.0,True,Fork length,94.0,13.0
Yellowtail rockod (M&F),595.0,True,Fork length,95.0,13.4
Yellowtail rockod (M&F),595.0,True,Fork length,96.0,13.8
Yellowtail rockod (M&F),595.0,True,Fork length,97.0,14.2
Yellowtail rockod (M&F),595.0,True,Fork length,98.0,14.7
Yellowtail rockod (M&F),595.0,True,Fork length,99.0,15.1
Yellowtail rockod (M&F),595.0,True,Fork length,100.0,15.6
Yellowtail rockod (M&F),595.0,True,Fork length,101.0,16.1
Yellowtail rockod (M&F),595.0,True,Fork length,102.0,16.6
Yellowtail rockod (M&F),595.0,True,Fork length,103.0,17.0
Yellowtail rockod (M&F),595.0,True,Fork length,104.0,17.5
Yellowtail rockod (M&F),595.0,True,Fork length,105.0,18.1
Yellowtail rockod (M&F),595.0,True,Fork length,106.0,18.6
Yellowtail rockod (M&F),595.0,True,Fork length,107.0,19.1
Yellowtail rockod (M&F),595.0,True,Fork length,108.0,19.7
Yellowtail rockod (M&F),595.0,True,Fork length,109.0,20.2
Yellowtail rockod (M&F),595.0,True,Fork length,110.0,20.8
Yellowtail rockod (M&F),595.0,True,Fork length,111.0,21.3
Yellowtail rockod (M&F),595.0,True,Fork length,112.0,21.9
Yellowtail rockod (M&F),595.0,True,Fork length,113.0,22.5
Yellowtail rockod (M&F),595.0,True,Fork length,114.0,23.1
Yellowtail rockod (M&F),595.0,True,Fork length,115.0,23.7
Yellowtail rockod (M&F),595.0,True,Fork length,116.0,24.3
Yellowtail rockod (M&F),595.0,True,Fork length,117.0,25.0
Yellowtail rockod (M&F),595.0,True,Fork length,118.0,25.6
Yellowtail rockod (M&F),595.0,True,Fork length,119.0,26.3
Yellowtail rockod (M&F),595.0,True,Fork length,120.0,27.0
Yellowtail rockod (M&F),595.0,True,Fork length,121.0,27.6
Yellowtail rockod (M&F),595.0,True,Fork length,122.0,28.3
Yellowtail rockod (M&F),595.0,True,Fork length,123.0,29.0
Yellowtail rockod (M&F),595.0,True,Fork length,124.0,29.7
Yellowtail rockod (M&F),595.0,True,Fork length,125.0,30.5
Yellowtail rockod (M&F),595.0,True,Fork length,126.0,31.2
Yellowtail rockod (M&F),595.0,True,Fork length,127.0,32.0
Yellowtail rockod (M&F),595.0,True,Fork length,128.0,32.7
Yellowtail rockod (M&F),595.0,True,Fork length,129.0,33.5
Yellowtail rockod (M&F),595.0,True,Fork length,130.0,34.3
Yellowtail rockod (M&F),595.0,True,Fork length,131.0,35.1
Yellowtail rockod (M&F),595.0,True,Fork length,132.0,35.9
Yellowtail rockod (M&F),595.0,True,Fork length,133.0,36.7
Yellowtail rockod (M&F),595.0,True,Fork length,134.0,37.5
Yellowtail rockod (M&F),595.0,True,Fork length,135.0,38.4
Yellowtail rockod (M&F),595.0,True,Fork length,136.0,39.2
Yellowtail rockod (M&F),595.0,True,Fork length,137.0,40.1
Yellowtail rockod (M&F),595.0,True,Fork length,138.0,41.0
Yellowtail rockod (M&F),595.0,True,Fork length,139.0,41.9
Yellowtail rockod (M&F),595.0,True,Fork length,140.0,42.8
Yellowtail rockod (M&F),595.0,True,Fork length,141.0,43.7
Yellowtail rockod (M&F),595.0,True,Fork length,142.0,44.7
Yellowtail rockod (M&F),595.0,True,Fork length,143.0,45.6
Yellowtail rockod (M&F),595.0,True,Fork length,144.0,46.6
Yellowtail rockod (M&F),595.0,True,Fork length,145.0,47.6
Yellowtail rockod (M&F),595.0,True,Fork length,146.0,48.6
Yellowtail rockod (M&F),595.0,True,Fork length,147.0,49.6
Yellowtail rockod (M&F),595.0,True,Fork length,148.0,50.6
Yellowtail rockod (M&F),595.0,True,Fork length,149.0,51.6
Yellowtail rockod (M&F),595.0,True,Fork length,150.0,52.7
Yellowtail rockod (M&F),595.0,True,Fork length,151.0,53.7
Yellowtail rockod (M&F),595.0,True,Fork length,152.0,54.8
Yellowtail rockod (M&F),595.0,True,Fork length,153.0,55.9
Yellowtail rockod (M&F),595.0,True,Fork length,154.0,57.0
Yellowtail rockod (M&F),595.0,True,Fork length,155.0,58.1
Yellowtail rockod (M&F),595.0,True,Fork length,156.0,59.2
Yellowtail rockod (M&F),595.0,True,Fork length,157.0,60.4
Yellowtail rockod (M&F),595.0,True,Fork length,158.0,61.5
Yellowtail rockod (M&F),595.0,True,Fork length,159.0,62.7
Yellowtail rockod (M&F),595.0,True,Fork length,160.0,63.9
Yellowtail rockod (M&F),595.0,True,Fork length,161.0,65.1
Yellowtail rockod (M&F),595.0,True,Fork length,162.0,66.3
Yellowtail rockod (M&F),595.0,True,Fork length,163.0,67.6
Yellowtail rockod (M&F),595.0,True,Fork length,164.0,68.8
Yellowtail rockod (M&F),595.0,True,Fork length,165.0,70.1
Yellowtail rockod (M&F),595.0,True,Fork length,166.0,71.4
Yellowtail rockod (M&F),595.0,True,Fork length,167.0,72.7
Yellowtail rockod (M&F),595.0,True,Fork length,168.0,74.0
Yellowtail rockod (M&F),595.0,True,Fork length,169.0,75.3
Yellowtail rockod (M&F),595.0,True,Fork length,170.0,76.7
Yellowtail rockod (M&F),595.0,True,Fork length,171.0,78.0
Yellowtail rockod (M&F),595.0,True,Fork length,172.0,79.4
Yellowtail rockod (M&F),595.0,True,Fork length,173.0,80.8
Yellowtail rockod (M&F),595.0,True,Fork length,174.0,82.2
Yellowtail rockod (M&F),595.0,True,Fork length,175.0,83.6
Yellowtail rockod (M&F),595.0,True,Fork length,176.0,85.1
Yellowtail rockod (M&F),595.0,True,Fork length,177.0,86.5
Yellowtail rockod (M&F),595.0,True,Fork length,178.0,88.0
Yellowtail rockod (M&F),595.0,True,Fork length,179.0,89.5
Yellowtail rockod (M&F),595.0,True,Fork length,180.0,91.0
Yellowtail rockod (M&F),595.0,True,Fork length,181.0,92.5
Yellowtail rockod (M&F),595.0,True,Fork length,182.0,94.1
Yellowtail rockod (M&F),595.0,True,Fork length,183.0,95.6
Yellowtail rockod (M&F),595.0,True,Fork length,184.0,97.2
Yellowtail rockod (M&F),595.0,True,Fork length,185.0,98.8
Yellowtail rockod (M&F),595.0,True,Fork length,186.0,100.4
Yellowtail rockod (M&F),595.0,True,Fork length,187.0,102.0
Yellowtail rockod (M&F),595.0,True,Fork length,188.0,103.7
Yellowtail rockod (M&F),595.0,True,Fork length,189.0,105.4
Yellowtail rockod (M&F),595.0,True,Fork length,190.0,107.0
Yellowtail rockod (M&F),595.0,True,Fork length,191.0,108.7
Yellowtail rockod (M&F),595.0,True,Fork length,192.0,110.5
Yellowtail rockod (M&F),595.0,True,Fork length,193.0,112.2
Yellowtail rockod (M&F),595.0,True,Fork length,194.0,113.9
Yellowtail rockod (M&F),595.0,True,Fork length,195.0,115.7
Yellowtail rockod (M&F),595.0,True,Fork length,196.0,117.5
Yellowtail rockod (M&F),595.0,True,Fork length,197.0,119.3
Yellowtail rockod (M&F),595.0,True,Fork length,198.0,121.1
Yellowtail rockod (M&F),595.0,True,Fork length,199.0,123.0
Yellowtail rockod (M&F),595.0,True,Fork length,200.0,124.8
Yellowtail rockod (M&F),595.0,True,Fork length,201.0,126.7
Yellowtail rockod (M&F),595.0,True,Fork length,202.0,128.6
Yellowtail rockod (M&F),595.0,True,Fork length,203.0,130.6
Yellowtail rockod (M&F),595.0,True,Fork length,204.0,132.5
Yellowtail rockod (M&F),595.0,True,Fork length,205.0,134.5
Yellowtail rockod (M&F),595.0,True,Fork length,206.0,136.4
Yellowtail rockod (M&F),595.0,True,Fork length,207.0,138.4
Yellowtail rockod (M&F),595.0,True,Fork length,208.0,140.4
Yellowtail rockod (M&F),595.0,True,Fork length,209.0,142.5
Yellowtail rockod (M&F),595.0,True,Fork length,210.0,144.5
Yellowtail rockod (M&F),595.0,True,Fork length,211.0,146.6
Yellowtail rockod (M&F),595.0,True,Fork length,212.0,148.7
Yellowtail rockod (M&F),595.0,True,Fork length,213.0,150.8
Yellowtail rockod (M&F),595.0,True,Fork length,214.0,153.0
Yellowtail rockod (M&F),595.0,True,Fork length,215.0,155.1
Yellowtail rockod (M&F),595.0,True,Fork length,216.0,157.3
Yellowtail rockod (M&F),595.0,True,Fork length,217.0,159.5
Yellowtail rockod (M&F),595.0,True,Fork length,218.0,161.7
Yellowtail rockod (M&F),595.0,True,Fork length,219.0,163.9
Yellowtail rockod (M&F),595.0,True,Fork length,220.0,166.2
Yellowtail rockod (M&F),595.0,True,Fork length,221.0,168.5
Yellowtail rockod (M&F),595.0,True,Fork length,222.0,170.8
Yellowtail rockod (M&F),595.0,True,Fork length,223.0,173.1
Yellowtail rockod (M&F),595.0,True,Fork length,224.0,175.4
Yellowtail rockod (M&F),595.0,True,Fork length,225.0,177.8
Yellowtail rockod (M&F),595.0,True,Fork length,226.0,180.2
Yellowtail rockod (M&F),595.0,True,Fork length,227.0,182.6
Yellowtail rockod (M&F),595.0,True,Fork length,228.0,185.0
Yellowtail rockod (M&F),595.0,True,Fork length,229.0,187.4
Yellowtail rockod (M&F),595.0,True,Fork length,230.0,189.9
Yellowtail rockod (M&F),595.0,True,Fork length,231.0,192.4
Yellowtail rockod (M&F),595.0,True,Fork length,232.0,194.9
Yellowtail rockod (M&F),595.0,True,Fork length,233.0,197.4
Yellowtail rockod (M&F),595.0,True,Fork length,234.0,200.0
Yellowtail rockod (M&F),595.0,True,Fork length,235.0,202.6
Yellowtail rockod (M&F),595.0,True,Fork length,236.0,205.2
Yellowtail rockod (M&F),595.0,True,Fork length,237.0,207.8
Yellowtail rockod (M&F),595.0,True,Fork length,238.0,210.4
Yellowtail rockod (M&F),595.0,True,Fork length,239.0,213.1
Yellowtail rockod (M&F),595.0,True,Fork length,240.0,215.8
Yellowtail rockod (M&F),595.0,True,Fork length,241.0,218.5
Yellowtail rockod (M&F),595.0,True,Fork length,242.0,221.2
Yellowtail rockod (M&F),595.0,True,Fork length,243.0,224.0
Yellowtail rockod (M&F),595.0,True,Fork length,244.0,226.7
Yellowtail rockod (M&F),595.0,True,Fork length,245.0,229.5
Yellowtail rockod (M&F),595.0,True,Fork length,246.0,232.4
Yellowtail rockod (M&F),595.0,True,Fork length,247.0,235.2
Yellowtail rockod (M&F),595.0,True,Fork length,248.0,238.1
Yellowtail rockod (M&F),595.0,True,Fork length,249.0,241.0
Yellowtail rockod (M&F),595.0,True,Fork length,250.0,243.9
Yellowtail rockod (M&F),595.0,True,Fork length,251.0,246.8
Yellowtail rockod (M&F),595.0,True,Fork length,252.0,249.8
Yellowtail rockod (M&F),595.0,True,Fork length,253.0,252.8
Yellowtail rockod (M&F),595.0,True,Fork length,254.0,255.8
Yellowtail rockod (M&F),595.0,True,Fork length,255.0,258.8
Yellowtail rockod (M&F),595.0,True,Fork length,256.0,261.9
Yellowtail rockod (M&F),595.0,True,Fork length,257.0,265.0
Yellowtail rockod (M&F),595.0,True,Fork length,258.0,268.1
Yellowtail rockod (M&F),595.0,True,Fork length,259.0,271.2
Yellowtail rockod (M&F),595.0,True,Fork length,260.0,274.3
Yellowtail rockod (M&F),595.0,True,Fork length,261.0,277.5
Yellowtail rockod (M&F),595.0,True,Fork length,262.0,280.7
Yellowtail rockod (M&F),595.0,True,Fork length,263.0,284.0
Yellowtail rockod (M&F),595.0,True,Fork length,264.0,287.2
Yellowtail rockod (M&F),595.0,True,Fork length,265.0,290.5
Yellowtail rockod (M&F),595.0,True,Fork length,266.0,293.8
Yellowtail rockod (M&F),595.0,True,Fork length,267.0,297.1
Yellowtail rockod (M&F),595.0,True,Fork length,268.0,300.5
Yellowtail rockod (M&F),595.0,True,Fork length,269.0,303.8
Yellowtail rockod (M&F),595.0,True,Fork length,270.0,307.2
Yellowtail rockod (M&F),595.0,True,Fork length,271.0,310.7
Yellowtail rockod (M&F),595.0,True,Fork length,272.0,314.1
Yellowtail rockod (M&F),595.0,True,Fork length,273.0,317.6
Yellowtail rockod (M&F),595.0,True,Fork length,274.0,321.1
Yellowtail rockod (M&F),595.0,True,Fork length,275.0,324.6
Yellowtail rockod (M&F),595.0,True,Fork length,276.0,328.2
Yellowtail rockod (M&F),595.0,True,Fork length,277.0,331.8
Yellowtail rockod (M&F),595.0,True,Fork length,278.0,335.4
Yellowtail rockod (M&F),595.0,True,Fork length,279.0,339.0
Yellowtail rockod (M&F),595.0,True,Fork length,280.0,342.7
Yellowtail rockod (M&F),595.0,True,Fork length,281.0,346.4
Yellowtail rockod (M&F),595.0,True,Fork length,282.0,350.1
Yellowtail rockod (M&F),595.0,True,Fork length,283.0,353.8
Yellowtail rockod (M&F),595.0,True,Fork length,284.0,357.6
Yellowtail rockod (M&F),595.0,True,Fork length,285.0,361.4
Yellowtail rockod (M&F),595.0,True,Fork length,286.0,365.2
Yellowtail rockod (M&F),595.0,True,Fork length,287.0,369.0
Yellowtail rockod (M&F),595.0,True,Fork length,288.0,372.9
Yellowtail rockod (M&F),595.0,True,Fork length,289.0,376.8
Yellowtail rockod (M&F),595.0,True,Fork length,290.0,380.7
Yellowtail rockod (M&F),595.0,True,Fork length,291.0,384.7
Yellowtail rockod (M&F),595.0,True,Fork length,292.0,388.7
Yellowtail rockod (M&F),595.0,True,Fork length,293.0,392.7
Yellowtail rockod (M&F),595.0,True,Fork length,294.0,396.7
Yellowtail rockod (M&F),595.0,True,Fork length,295.0,400.8
Yellowtail rockod (M&F),595.0,True,Fork length,296.0,404.9
Yellowtail rockod (M&F),595.0,True,Fork length,297.0,409.0
Yellowtail rockod (M&F),595.0,True,Fork length,298.0,413.1
Yellowtail rockod (M&F),595.0,True,Fork length,299.0,417.3
Yellowtail rockod (M&F),595.0,True,Fork length,300.0,421.5
Brown shyshark (M&F),432.0,False,Total length,25.0,0.0
Brown shyshark (M&F),432.0,False,Total length,26.0,0.1
Brown shyshark (M&F),432.0,False,Total length,27.0,0.1
Brown shyshark (M&F),432.0,False,Total length,28.0,0.1
Brown shyshark (M&F),432.0,False,Total length,29.0,0.1
Brown shyshark (M&F),432.0,False,Total length,30.0,0.1
Brown shyshark (M&F),432.0,False,Total length,31.0,0.1
Brown shyshark (M&F),432.0,False,Total length,32.0,0.1
Brown shyshark (M&F),432.0,False,Total length,33.0,0.1
Brown shyshark (M&F),432.0,False,Total length,34.0,0.1
Brown shyshark (M&F),432.0,False,Total length,35.0,0.1
Brown shyshark (M&F),432.0,False,Total length,36.0,0.1
Brown shyshark (M&F),432.0,False,Total length,37.0,0.2
Brown shyshark (M&F),432.0,False,Total length,38.0,0.2
Brown shyshark (M&F),432.0,False,Total length,39.0,0.2
Brown shyshark (M&F),432.0,False,Total length,40.0,0.2
Brown shyshark (M&F),432.0,False,Total length,41.0,0.2
Brown shyshark (M&F),432.0,False,Total length,42.0,0.2
Brown shyshark (M&F),432.0,False,Total length,43.0,0.2
Brown shyshark (M&F),432.0,False,Total length,44.0,0.3
Brown shyshark (M&F),432.0,False,Total length,45.0,0.3
Brown shyshark (M&F),432.0,False,Total length,46.0,0.3
Brown shyshark (M&F),432.0,False,Total length,47.0,0.3
Brown shyshark (M&F),432.0,False,Total length,48.0,0.3
Brown shyshark (M&F),432.0,False,Total length,49.0,0.4
Brown shyshark (M&F),432.0,False,Total length,50.0,0.4
Brown shyshark (M&F),432.0,False,Total length,51.0,0.4
Brown shyshark (M&F),432.0,False,Total length,52.0,0.4
Brown shyshark (M&F),432.0,False,Total length,53.0,0.5
Brown shyshark (M&F),432.0,False,Total length,54.0,0.5
Brown shyshark (M&F),432.0,False,Total length,55.0,0.5
Brown shyshark (M&F),432.0,False,Total length,56.0,0.5
Brown shyshark (M&F),432.0,False,Total length,57.0,0.6
Brown shyshark (M&F),432.0,False,Total length,58.0,0.6
Brown shyshark (M&F),432.0,False,Total length,59.0,0.6
Brown shyshark (M&F),432.0,False,Total length,60.0,0.7
Brown shyshark (M&F),432.0,False,Total length,61.0,0.7
Brown shyshark (M&F),432.0,False,Total length,62.0,0.7
Brown shyshark (M&F),432.0,False,Total length,63.0,0.8
Brown shyshark (M&F),432.0,False,Total length,64.0,0.8
Brown shyshark (M&F),432.0,False,Total length,65.0,0.8
Brown shyshark (M&F),432.0,False,Total length,66.0,0.9
Brown shyshark (M&F),432.0,False,Total length,67.0,0.9
Brown shyshark (M&F),432.0,False,Total length,68.0,1.0
Brown shyshark (M&F),432.0,False,Total length,69.0,1.0
Brown shyshark (M&F),432.0,False,Total length,70.0,1.1
Brown shyshark (M&F),432.0,False,Total length,71.0,1.1
Brown shyshark (M&F),432.0,False,Total length,72.0,1.2
Brown shyshark (M&F),432.0,False,Total length,73.0,1.2
Brown shyshark (M&F),432.0,False,Total length,74.0,1.3
Brown shyshark (M&F),432.0,False,Total length,75.0,1.3
Brown shyshark (M&F),432.0,False,Total length,76.0,1.4
Brown shyshark (M&F),432.0,False,Total length,77.0,1.4
Brown shyshark (M&F),432.0,False,Total length,78.0,1.5
Brown shyshark (M&F),432.0,False,Total length,79.0,1.5
Brown shyshark (M&F),432.0,False,Total length,80.0,1.6
Brown shyshark (M&F),432.0,False,Total length,81.0,1.7
Brown shyshark (M&F),432.0,False,Total length,82.0,1.7
Brown shyshark (M&F),432.0,False,Total length,83.0,1.8
Brown shyshark (M&F),432.0,False,Total length,84.0,1.9
Brown shyshark (M&F),432.0,False,Total length,85.0,1.9
Brown shyshark (M&F),432.0,False,Total length,86.0,2.0
Brown shyshark (M&F),432.0,False,Total length,87.0,2.1
Brown shyshark (M&F),432.0,False,Total length,88.0,2.1
Brown shyshark (M&F),432.0,False,Total length,89.0,2.2
Brown shyshark (M&F),432.0,False,Total length,90.0,2.3
Brown shyshark (M&F),432.0,False,Total length,91.0,2.4
Brown shyshark (M&F),432.0,False,Total length,92.0,2.4
Brown shyshark (M&F),432.0,False,Total length,93.0,2.5
Brown shyshark (M&F),432.0,False,Total length,94.0,2.6
Brown shyshark (M&F),432.0,False,Total length,95.0,2.7
